name,interests,nationality,age,cleaned_name,Mission.Role,Hobby Category,Recategorized Hobby Category,Hobby Category (Recategorized)
Gennady Padalka,theater,Russia,67.0,Gennady Padalka,commander,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
Gennady Padalka,parachute sport,Russia,67.0,Gennady Padalka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Gennady Padalka,diving,Russia,67.0,Gennady Padalka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gennady Padalka,theater,Russia,67.0,Gennady Padalka,commander,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
Gennady Padalka,parachute sport,Russia,67.0,Gennady Padalka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Gennady Padalka,diving,Russia,67.0,Gennady Padalka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gennady Padalka,theater,Russia,67.0,Gennady Padalka,commander,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
Gennady Padalka,parachute sport,Russia,67.0,Gennady Padalka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Gennady Padalka,diving,Russia,67.0,Gennady Padalka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
George Zamka,weightlifting,U.S.,63.0,George Zamka,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
George Zamka,running,U.S.,63.0,George Zamka,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
George Zamka,bicycling,U.S.,63.0,George Zamka,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
George Zamka,scuba diving,U.S.,63.0,George Zamka,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
George Zamka,boating,U.S.,63.0,George Zamka,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
George Zamka,weightlifting,U.S.,63.0,George Zamka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
George Zamka,running,U.S.,63.0,George Zamka,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
George Zamka,bicycling,U.S.,63.0,George Zamka,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
George Zamka,scuba diving,U.S.,63.0,George Zamka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
George Zamka,boating,U.S.,63.0,George Zamka,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Johnson,athletics,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Johnson,cycling,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Gregory Johnson,swimming,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Gregory Johnson,auto repair,United States,71.0,Gregory Johnson,pilot,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Johnson,athletics,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Johnson,cycling,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Gregory Johnson,swimming,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Gregory Johnson,auto repair,United States,71.0,Gregory Johnson,pilot,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Johnson,athletics,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Johnson,cycling,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Gregory Johnson,swimming,United States,71.0,Gregory Johnson,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Gregory Johnson,auto repair,United States,71.0,Gregory Johnson,pilot,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,scuba diving,USA,63.0,Gregory Chamitoff,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Gregory Chamitoff,backpacking,USA,63.0,Gregory Chamitoff,flight engineer,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Gregory Chamitoff,flying,USA,63.0,Gregory Chamitoff,flight engineer,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Gregory Chamitoff,skiing,USA,63.0,Gregory Chamitoff,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Gregory Chamitoff,racquetball,USA,63.0,Gregory Chamitoff,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,Aikido,USA,63.0,Gregory Chamitoff,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,juggling,USA,63.0,Gregory Chamitoff,flight engineer,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,magic,USA,63.0,Gregory Chamitoff,flight engineer,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,guitar,USA,63.0,Gregory Chamitoff,flight engineer,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
Gregory Chamitoff,chess,USA,63.0,Gregory Chamitoff,flight engineer,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Gregory Chamitoff,scuba diving,USA,63.0,Gregory Chamitoff,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Gregory Chamitoff,backpacking,USA,63.0,Gregory Chamitoff,msp,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Gregory Chamitoff,flying,USA,63.0,Gregory Chamitoff,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Gregory Chamitoff,skiing,USA,63.0,Gregory Chamitoff,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Gregory Chamitoff,racquetball,USA,63.0,Gregory Chamitoff,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,Aikido,USA,63.0,Gregory Chamitoff,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,juggling,USA,63.0,Gregory Chamitoff,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,magic,USA,63.0,Gregory Chamitoff,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Gregory Chamitoff,guitar,USA,63.0,Gregory Chamitoff,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
Gregory Chamitoff,chess,USA,63.0,Gregory Chamitoff,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
James Newman,atomic and molecular physics,American,68.0,James Newman,msp,Intellectual & Academic Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Newman,atomic and molecular physics,American,68.0,James Newman,msp,Intellectual & Academic Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Newman,atomic and molecular physics,American,68.0,James Newman,msp,Intellectual & Academic Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Newman,atomic and molecular physics,American,68.0,James Newman,msp,Intellectual & Academic Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Bagian,Mountain rescue,American,73.0,James Bagian,msp,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Bagian,Snow-and-ice rescue techniques,American,73.0,James Bagian,msp,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Bagian,Flying,American,73.0,James Bagian,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
James Bagian,Mountain rescue,American,73.0,James Bagian,msp,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Bagian,Snow-and-ice rescue techniques,American,73.0,James Bagian,msp,Outdoor & Nature Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Bagian,Flying,American,73.0,James Bagian,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
James Voss,science fiction with an emphasis on spaceflight,United States,76.0,James Voss,msp,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
James Voss,wrestling,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Voss,track and field,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Voss,football,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
James Voss,science fiction with an emphasis on spaceflight,United States,76.0,James Voss,msp,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
James Voss,wrestling,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Voss,track and field,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Voss,football,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
James Voss,science fiction with an emphasis on spaceflight,United States,76.0,James Voss,msp,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
James Voss,wrestling,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Voss,track and field,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Voss,football,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
James Voss,science fiction with an emphasis on spaceflight,United States,76.0,James Voss,msp,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
James Voss,wrestling,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Voss,track and field,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
James Voss,football,United States,76.0,James Voss,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
James Voss,science fiction with an emphasis on spaceflight,United States,76.0,James Voss,msp,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
